loan_percent_income,loan_grade,person_income,person_home_ownership,loan_int_rate,loan_status
0.28,B,72000,RENT,11.83,0
0.29,B,21000,OTHER,12.21,0
0.3,D,66000,RENT,14.11,1
0.3,D,66000,RENT,14.42,1
0.28,D,72000,RENT,14.74,0
0.27,B,74000,RENT,12.69,0
0.08,D,21120,MORTGAGE,16.89,1
0.27,B,75000,RENT,,0
0.21,D,21216,MORTGAGE,,1
0.4,B,21221,MORTGAGE,9.63,0
0.27,B,75000,RENT,8.88,0
0.27,A,75000,RENT,6.91,0
0.27,A,75000,RENT,,0
0.27,B,75000,RENT,10.38,0
0.29,B,69000,RENT,10.99,1
0.27,C,75000,RENT,,0
0.35,A,21600,MORTGAGE,,0
0.24,B,21600,OWN,12.42,0
0.29,E,69000,RENT,14.82,1
0.26,E,75600,RENT,16.32,0
0.29,E,59497,RENT,16.0,1
0.26,B,76000,RENT,10.37,0
0.29,C,70000,RENT,13.16,1
0.29,E,70000,RENT,14.88,1
0.26,C,77004,RENT,13.98,0
0.28,D,71004,RENT,13.36,1
0.33,A,21600,OWN,6.99,0
0.19,A,21600,MORTGAGE,5.42,0
0.37,A,21600,MORTGAGE,5.42,0
0.26,C,78000,RENT,13.85,0
0.19,C,21600,MORTGAGE,12.99,0
0.19,B,21600,OWN,9.99,0
0.06,C,21600,MORTGAGE,,0
0.26,B,78000,RENT,,0
0.28,B,61200,RENT,11.14,1
0.18,A,21600,MORTGAGE,5.99,0
0.28,D,72000,RENT,,1
0.26,B,78000,RENT,11.58,0
0.25,C,78500,RENT,13.85,0
0.25,D,79000,RENT,16.89,0
0.25,A,80000,RENT,7.9,0
0.28,C,21600,OWN,12.68,0
0.27,D,62900,RENT,14.91,1
0.25,C,80000,RENT,13.06,0
0.25,B,80000,RENT,8.88,0
0.09,A,21600,MORTGAGE,6.17,0
0.25,C,80000,RENT,13.98,0
0.39,A,21600,OWN,6.54,0
0.27,C,62900,RENT,13.85,1
0.05,B,21600,MORTGAGE,10.36,0
0.27,E,74004,RENT,15.95,1
0.25,C,80004,RENT,14.26,0
0.25,B,80700,RENT,11.71,0
0.25,C,81000,RENT,13.49,0
0.09,D,21600,MORTGAGE,14.84,1
0.24,C,82000,RENT,,0
0.26,D,76042,RENT,15.05,1
0.26,C,76654,RENT,13.79,1
0.24,C,83500,RENT,13.48,0
0.14,A,21600,OWN,6.76,0
0.24,B,84000,RENT,11.11,0
0.24,C,84000,RENT,13.92,0
0.2,B,21600,OWN,12.53,0
0.46,B,21600,MORTGAGE,11.14,0
0.25,D,78996,RENT,14.11,1
0.24,A,85000,RENT,7.49,0
0.24,B,85000,RENT,10.25,0
0.27,B,73000,RENT,12.53,1
0.07,B,21816,MORTGAGE,11.86,0
0.41,A,21840,OWN,7.88,0
0.24,B,85000,RENT,,0
0.18,D,21948,MORTGAGE,,0
0.23,C,87000,RENT,13.85,0
0.27,C,21996,OWN,13.23,0
0.22,B,90000,RENT,,0
0.26,F,78000,RENT,18.25,1
0.22,A,90000,RENT,6.54,0
0.22,B,90000,RENT,11.49,0
0.22,B,90000,RENT,11.49,0
0.32,B,22000,MORTGAGE,11.71,0
0.22,C,90000,RENT,13.57,0
0.22,C,91229,RENT,14.35,0
0.17,B,22000,MORTGAGE,10.65,0
0.22,F,92000,RENT,15.65,0
0.3,A,22000,MORTGAGE,,0
0.27,A,22000,MORTGAGE,6.62,1
0.22,B,92407,RENT,9.25,0
0.11,B,22000,MORTGAGE,11.71,0
0.36,A,22000,MORTGAGE,5.42,0
0.21,B,93492,RENT,9.45,0
0.07,A,22000,MORTGAGE,7.49,1
0.21,B,94500,RENT,,0
0.24,C,83000,RENT,,1
0.21,B,95000,RENT,10.99,0
0.21,D,95000,RENT,,0
0.33,A,22000,OWN,7.66,0
0.21,C,96000,RENT,13.04,0
0.33,A,22000,MORTGAGE,7.14,0
0.23,D,85200,RENT,15.65,1
0.2,B,98000,RENT,11.83,0
0.14,D,22000,OWN,16.0,0
0.2,D,99000,RENT,15.28,0
0.18,D,22000,OWN,15.05,0
0.39,D,22000,OWN,15.05,0
0.2,C,99996,RENT,14.22,0
0.23,E,87996,RENT,16.35,1
0.34,B,22000,OWN,10.96,0
0.2,C,100000,RENT,13.06,0
0.2,C,100000,RENT,13.06,0
0.34,E,22000,OWN,,0
0.3,A,22080,MORTGAGE,,0
0.23,D,74800,RENT,14.96,1
0.23,E,74800,RENT,17.04,1
0.2,B,100000,RENT,12.21,0
0.29,A,22260,MORTGAGE,7.88,0
0.24,A,22296,OWN,5.42,0
0.19,B,104000,RENT,10.74,0
0.22,C,93000,RENT,13.22,1
0.21,D,95000,RENT,14.59,1
0.19,C,108000,RENT,,0
0.21,C,96901,RENT,,1
0.18,B,110000,RENT,12.42,0
0.18,C,110000,RENT,14.17,0
0.18,C,110000,RENT,13.72,0
0.18,B,110000,RENT,10.38,0
0.18,B,110000,RENT,,0
0.09,A,22800,MORTGAGE,7.51,0
0.31,B,22800,MORTGAGE,11.71,1
0.13,A,22800,MORTGAGE,8.9,1
0.2,E,85000,RENT,17.39,1
0.21,A,22800,MORTGAGE,5.79,0
0.36,C,22800,MORTGAGE,12.61,1
0.17,B,120000,RENT,10.37,0
0.21,B,22800,OWN,11.36,0
0.17,A,121000,RENT,8.9,0
0.16,B,125000,RENT,11.11,0
0.13,A,22800,MORTGAGE,8.94,0
0.15,C,130000,RENT,15.27,0
0.15,C,130000,RENT,13.11,0
0.26,E,22884,MORTGAGE,16.0,0
0.15,D,133000,RENT,12.36,0
0.46,A,23000,MORTGAGE,7.51,0
0.3,A,23000,MORTGAGE,8.9,0
0.14,A,140000,RENT,6.54,0
0.14,D,138000,RENT,15.99,1
0.16,D,23000,MORTGAGE,17.27,1
0.14,E,148000,RENT,17.99,1
0.13,A,160000,RENT,7.49,0
0.21,B,23000,MORTGAGE,10.0,0
0.13,B,160000,RENT,9.99,0
0.12,B,168000,RENT,11.36,0
0.12,B,172500,RENT,11.83,0
0.13,C,23000,MORTGAGE,13.35,0
0.11,C,175000,RENT,14.72,0
0.19,A,23000,MORTGAGE,6.76,0
0.34,B,58000,RENT,11.83,1
0.17,B,116000,RENT,11.48,0
0.03,C,19500,RENT,11.41,0
0.43,C,23000,MORTGAGE,,1
0.04,C,19000,RENT,12.29,0
0.3,D,23000,MORTGAGE,14.96,0
0.04,C,19000,RENT,12.29,0
0.1,B,10000,RENT,10.37,1
0.1,D,10000,RENT,14.74,1
0.1,C,10140,RENT,13.43,1
0.1,A,23000,MORTGAGE,9.63,0
0.1,B,23000,OTHER,12.21,0
0.1,B,10500,RENT,10.25,1
0.09,C,11220,RENT,12.99,0
0.09,C,11760,RENT,13.98,0
0.08,C,11820,RENT,14.65,0
0.08,B,12000,RENT,10.65,0
0.08,C,12000,RENT,13.98,0
0.08,C,12000,RENT,13.57,1
0.08,D,12240,RENT,14.96,1
0.07,B,13728,RENT,10.0,1
0.07,D,14400,RENT,16.29,1
0.09,B,23040,OWN,11.11,0
0.22,D,23040,OWN,,0
0.07,E,14400,RENT,16.69,1
0.65,A,23040,OWN,8.94,0
0.07,D,15000,RENT,14.3,1
0.06,D,16000,RENT,15.65,1
0.06,B,16800,RENT,11.49,0
0.06,C,16800,RENT,13.48,0
0.05,B,19200,RENT,12.53,0
0.48,B,39600,RENT,10.62,1
0.48,B,39900,RENT,12.18,1
0.4,B,47000,RENT,11.99,1
0.38,B,50000,RENT,10.99,1
0.37,B,52000,RENT,,1
0.3,B,23500,MORTGAGE,10.38,0
0.4,E,47500,RENT,16.7,1
0.35,C,54000,RENT,,1
0.35,A,54000,RENT,,1
0.35,B,54586,RENT,11.14,1
0.31,A,62004,RENT,7.49,1
0.27,B,70000,RENT,8.88,0
0.26,B,72000,RENT,10.99,0
0.26,B,73000,RENT,10.62,0
0.24,A,78000,RENT,8.9,0
0.25,D,23920,MORTGAGE,14.59,1
0.1,B,23964,OWN,9.91,0
0.2,C,96000,RENT,13.22,0
0.18,C,105000,RENT,12.29,0
0.11,B,175000,RENT,11.48,0
0.38,B,50000,RENT,,1
0.34,A,55000,RENT,6.99,1
0.27,B,70000,RENT,10.38,0
0.51,A,36500,RENT,6.54,1
0.43,B,43000,RENT,11.83,1
0.3,B,24000,OWN,12.42,0
0.54,B,34300,RENT,10.71,1
0.51,C,36000,RENT,10.91,1
0.49,A,38000,RENT,7.66,1
0.33,C,55784,RENT,13.61,1
0.25,B,74196,RENT,11.26,0
0.25,A,75000,RENT,7.49,0
0.25,A,73000,RENT,7.9,1
0.33,B,24000,OWN,9.91,0
0.13,A,24000,MORTGAGE,7.9,0
0.24,F,78000,RENT,15.33,1
0.13,C,145000,RENT,12.87,0
0.21,A,24000,MORTGAGE,7.9,0
0.38,C,48888,RENT,13.16,1
0.37,B,50000,RENT,9.99,1
0.15,A,120000,RENT,8.9,0
0.21,C,24000,MORTGAGE,14.65,1
0.25,C,24000,MORTGAGE,13.49,0
0.54,B,34000,RENT,10.25,1
0.52,B,35004,RENT,11.49,1
0.53,E,34500,RENT,17.04,1
0.43,B,42504,RENT,10.25,1
0.05,A,24000,MORTGAGE,5.42,0
0.49,D,36996,RENT,14.61,1
0.4,C,45600,RENT,13.35,1
0.24,A,24000,MORTGAGE,5.99,0
0.4,B,46000,RENT,10.75,1
0.4,C,46000,RENT,14.26,1
0.33,E,55044,RENT,17.56,1
0.37,D,49200,RENT,14.83,1
0.36,E,50000,RENT,16.7,1
0.36,B,50000,RENT,10.74,1
0.41,D,44000,RENT,14.91,1
0.51,B,36000,RENT,8.88,1
0.5,B,36400,RENT,9.91,1
0.51,B,36000,RENT,11.71,1
0.33,B,55000,RENT,10.99,1
0.67,C,27000,RENT,11.54,1
0.33,D,24000,OWN,15.62,0
0.55,B,33000,RENT,9.91,1
0.5,B,36000,RENT,9.88,1
0.59,C,30720,RENT,13.48,1
0.45,B,39996,RENT,9.25,1
0.45,C,40000,RENT,13.11,1
0.21,B,24000,MORTGAGE,10.99,0
0.43,A,42000,RENT,6.17,1
0.33,A,24000,MORTGAGE,5.99,0
0.1,A,24000,OWN,7.49,0
0.42,C,42765,RENT,11.03,1
0.42,A,43000,RENT,7.9,1
0.41,C,44000,RENT,13.57,1
0.41,B,44000,RENT,12.18,1
0.46,E,39000,RENT,17.19,1
0.38,C,46800,RENT,15.23,1
0.38,B,48000,RENT,,1
0.43,D,42000,RENT,14.46,1
0.17,A,24000,OWN,6.99,0
0.41,E,43400,RENT,16.63,1
0.36,B,50000,RENT,12.42,1
0.36,A,50000,RENT,7.9,1
0.21,D,24000,MORTGAGE,15.99,1
0.17,B,24000,OWN,10.99,0
0.36,C,50000,RENT,13.11,1
0.36,C,50000,RENT,13.79,1
0.1,B,24000,OWN,10.59,0
0.35,C,52000,RENT,,1
0.25,C,24000,OWN,12.68,0
0.35,C,52000,RENT,12.98,1
0.35,C,52000,RENT,13.85,1
0.34,B,52526,RENT,12.21,1
0.39,B,46610,RENT,10.71,1
0.38,A,48000,RENT,6.54,1
0.33,A,24000,OWN,5.79,0
0.33,C,55000,RENT,12.84,1
0.33,B,55344,RENT,10.99,1
0.06,B,24000,MORTGAGE,11.11,1
0.32,C,56000,RENT,13.48,1
0.36,D,50000,RENT,14.74,1
0.31,C,58000,RENT,,1
0.34,E,52240,RENT,19.69,1
0.34,E,53000,RENT,17.19,1
0.3,D,60000,RENT,16.32,0
0.3,B,60000,RENT,9.33,0
0.29,C,61500,RENT,13.23,0
0.21,A,24000,MORTGAGE,7.66,1
0.29,C,62000,RENT,13.85,0
0.23,B,24000,MORTGAGE,9.63,0
0.42,A,24000,OWN,6.92,0
0.29,B,63000,RENT,9.63,0
0.29,B,63000,RENT,10.99,0
0.29,C,63000,RENT,13.57,0
0.28,A,65000,RENT,,0
0.28,C,65000,RENT,13.99,0
0.31,D,59000,RENT,14.96,1
0.28,C,65000,RENT,,0
0.31,E,59000,RENT,16.0,1
0.3,D,60000,RENT,16.29,1
0.27,B,66000,RENT,10.25,0
0.26,B,68000,RENT,10.65,0
0.26,B,70000,RENT,9.88,0
0.28,E,54400,RENT,16.0,1
0.26,E,70200,RENT,16.45,0
0.28,D,65000,RENT,15.33,1
0.25,B,71820,RENT,11.83,0
0.27,D,66000,RENT,14.54,1
0.25,A,72000,RENT,7.88,0
0.13,C,24000,OWN,13.98,0
0.24,A,73500,RENT,,0
0.05,D,24000,MORTGAGE,15.21,0
0.24,C,75000,RENT,12.73,0
0.15,D,24000,MORTGAGE,15.58,1
0.24,B,75576,RENT,9.88,0
0.29,B,24000,OWN,11.86,0
0.23,C,78000,RENT,13.49,0
0.23,A,80000,RENT,7.9,0
0.23,A,80000,RENT,8.49,0
0.23,B,80000,RENT,10.99,0
0.22,C,80171,RENT,13.85,0
0.22,C,81000,RENT,13.98,0
0.12,D,24000,MORTGAGE,16.07,1
0.22,A,82000,RENT,,0
0.24,B,76500,RENT,10.65,1
0.35,D,24000,MORTGAGE,15.7,0
0.09,C,24000,MORTGAGE,13.11,0
0.22,C,82570,RENT,15.27,0
0.25,B,24000,MORTGAGE,10.99,0
0.21,B,84000,RENT,9.88,0
0.1,A,24000,MORTGAGE,7.14,0
0.21,B,85000,RENT,11.71,0
0.21,A,86000,RENT,8.49,0
0.21,B,87000,RENT,11.89,0
0.2,C,88000,RENT,13.16,0
0.2,B,90000,RENT,8.88,0
0.19,A,95000,RENT,8.49,0
0.19,D,95000,RENT,15.31,0
0.18,C,102000,RENT,12.53,0
0.16,B,110000,RENT,12.18,0
0.17,A,87550,RENT,7.51,1
0.16,B,116004,RENT,11.83,0
0.15,F,121000,RENT,18.3,0
0.14,C,125000,RENT,14.79,0
0.21,B,24000,OWN,10.95,0
0.12,C,144500,RENT,13.72,0
0.12,B,155000,RENT,10.62,0
0.21,B,24000,OWN,12.21,0
0.24,C,75000,RENT,10.91,0
0.14,A,130000,RENT,,0
0.29,A,24000,OWN,9.63,0
0.24,E,62050,RENT,16.35,1
0.06,B,24000,OWN,12.21,0
0.37,C,48000,RENT,13.49,1
0.27,B,65000,RENT,11.49,0
0.33,B,24000,MORTGAGE,9.76,0
0.33,C,24000,MORTGAGE,11.34,0
0.17,D,24000,MORTGAGE,13.87,0
0.39,A,45000,RENT,8.9,1
0.3,C,59256,RENT,12.99,0
0.27,B,65500,RENT,10.74,0
0.25,B,70000,RENT,10.62,0
0.25,F,71480,RENT,,0
0.21,B,24000,MORTGAGE,8.7,0
0.15,C,24091,MORTGAGE,12.99,0
0.21,E,72250,RENT,17.19,1
0.54,D,32400,RENT,15.95,1
0.49,C,36000,RENT,14.22,1
0.47,B,37232,RENT,12.53,1
0.19,B,24300,OWN,11.83,0
0.16,D,24396,MORTGAGE,15.05,0
0.43,B,40800,RENT,10.62,1
0.07,B,24449,OWN,11.89,0
0.2,B,24468,OWN,10.75,0
0.4,B,44000,RENT,12.53,1
0.37,C,47500,RENT,13.61,1
0.36,C,49176,RENT,13.85,1
0.36,C,49270,RENT,13.85,1
0.33,A,53352,RENT,6.54,1
0.32,E,54996,RENT,17.19,1
0.3,C,58000,RENT,13.49,0
0.3,B,59000,RENT,9.25,0
0.29,A,60000,RENT,6.54,0
0.23,A,75000,RENT,7.9,0
0.22,C,24900,MORTGAGE,13.16,1
0.18,B,95950,RENT,11.71,0
0.08,C,24960,MORTGAGE,13.99,0
0.44,B,40000,RENT,9.91,1
0.38,B,45408,RENT,9.91,1
0.2,B,24996,MORTGAGE,12.69,0
0.3,A,58000,RENT,7.51,0
0.21,B,82000,RENT,11.99,0
0.18,B,96000,RENT,10.37,0
0.13,B,133000,RENT,11.71,0
0.18,D,95000,RENT,17.58,0
0.49,B,35000,RENT,10.37,1
0.58,C,29400,RENT,12.99,1
0.28,D,24996,OWN,15.58,0
0.42,B,40000,RENT,10.65,1
0.41,C,41400,RENT,12.87,1
0.4,A,42000,RENT,7.66,1
0.39,C,43275,RENT,13.47,1
0.37,B,45792,RENT,10.38,1
0.36,B,47000,RENT,9.99,1
0.34,E,49896,RENT,16.82,1
0.34,C,50000,RENT,13.79,1
0.18,D,24996,OWN,,0
0.32,B,24996,OWN,11.26,0
0.33,A,51000,RENT,8.49,1
0.38,D,45000,RENT,14.96,1
0.33,C,52000,RENT,12.98,1
0.26,C,24996,OWN,11.34,0
0.33,B,52000,RENT,11.58,1
0.32,B,52500,RENT,,1
0.31,B,54660,RENT,9.88,1
0.3,C,25000,OWN,,0
0.3,A,55782,RENT,7.51,0
0.32,B,53000,RENT,10.25,1
0.1,C,25000,OWN,14.27,0
0.28,B,60000,RENT,11.11,0
0.28,A,60000,RENT,6.91,0
0.16,C,25000,OWN,15.27,0
0.27,A,62000,RENT,5.99,0
0.26,C,65000,RENT,13.47,0
0.24,B,70000,RENT,8.88,0
0.24,A,72000,RENT,7.88,0
0.23,B,75000,RENT,12.53,0
0.23,B,75000,RENT,9.33,0
0.22,B,78000,RENT,10.99,0
0.14,B,25000,MORTGAGE,9.91,0
0.2,C,85500,RENT,13.11,0
0.19,A,89004,RENT,9.63,0
0.22,D,66300,RENT,16.77,1
0.19,B,90000,RENT,10.59,0
0.18,B,95000,RENT,11.49,0
0.18,B,96000,RENT,11.48,0
0.15,B,114000,RENT,10.37,0
0.1,B,175000,RENT,9.88,0
0.35,D,49000,RENT,18.25,1
0.23,A,72000,RENT,6.54,0
0.28,A,25000,MORTGAGE,6.99,0
0.29,A,25000,OWN,8.49,0
0.48,B,34819,RENT,10.99,1
0.34,B,50000,RENT,12.53,1
0.07,A,25000,MORTGAGE,8.49,0
0.31,B,55000,RENT,,1
0.28,C,60000,RENT,14.65,0
0.28,A,60000,RENT,6.54,0
0.28,C,60000,RENT,13.85,0
0.31,D,54000,RENT,12.67,1
0.12,B,25000,MORTGAGE,9.99,1
0.25,C,66000,RENT,13.49,0
0.24,D,58650,RENT,16.77,1
0.23,D,74000,RENT,15.65,1
0.17,B,97000,RENT,12.42,0
0.17,A,97000,RENT,6.17,0
0.16,C,103000,RENT,13.11,0
0.13,B,125000,RENT,12.42,0
0.08,C,25000,OWN,14.17,0
0.47,D,36000,RENT,15.28,1
0.38,B,44500,RENT,10.75,1
0.37,C,45000,RENT,12.41,1
0.36,B,46272,RENT,11.99,1
0.16,B,25000,MORTGAGE,11.11,0
0.4,D,42000,RENT,17.58,1
0.33,C,50496,RENT,13.11,1
0.31,C,54000,RENT,,1
0.31,G,54000,RENT,20.11,1
0.3,B,54996,RENT,10.37,0
0.28,E,59160,RENT,14.18,1
0.24,C,70000,RENT,13.92,0
0.17,D,98400,RENT,15.28,0
0.41,B,40428,RENT,10.75,1
0.35,A,47000,RENT,,1
0.35,B,47000,RENT,10.62,1
0.34,A,48000,RENT,8.9,1
0.06,A,25000,OWN,6.76,0
0.29,D,56000,RENT,12.8,1
0.29,A,57504,RENT,9.32,1
0.36,A,25000,MORTGAGE,7.14,0
0.46,A,25000,OWN,7.88,0
0.12,A,25000,OWN,6.76,0
0.17,D,83300,RENT,16.77,1
0.36,C,45000,RENT,13.49,1
0.27,B,61000,RENT,10.99,0
0.59,B,27600,RENT,,1
0.35,B,47000,RENT,12.42,1
0.04,A,25000,MORTGAGE,7.51,0
0.3,B,54000,RENT,10.37,0
0.41,E,39000,RENT,17.14,1
0.53,C,30000,RENT,13.23,1
0.48,B,33000,RENT,10.99,1
0.46,A,35000,RENT,6.03,1
0.25,D,25000,MORTGAGE,15.31,1
0.46,B,35000,RENT,11.71,1
0.45,A,35500,RENT,,1
0.19,C,25000,MORTGAGE,13.57,0
0.11,C,25000,MORTGAGE,,0
0.43,A,36900,RENT,7.9,1
0.42,C,38000,RENT,12.87,1
0.41,D,39000,RENT,15.65,1
0.4,B,39996,RENT,10.71,1
0.24,B,25000,OWN,11.89,0
0.19,C,25000,OWN,12.53,0
0.4,B,40000,RENT,11.71,1
0.4,C,40000,RENT,12.99,1
0.4,B,40000,RENT,8.88,1
0.4,B,40000,RENT,11.83,1
0.47,D,34000,RENT,13.24,1
0.38,C,41900,RENT,12.84,1
0.38,B,42494,RENT,11.71,1
0.2,A,25000,MORTGAGE,9.32,0
0.44,A,25000,OWN,9.63,0
0.37,A,42856,RENT,8.9,1
0.37,B,43000,RENT,11.49,1
0.06,B,25000,OWN,10.95,0
0.28,A,25000,MORTGAGE,9.32,0
0.36,A,44000,RENT,8.49,1
0.36,A,44000,RENT,7.49,1
0.48,C,25000,MORTGAGE,12.09,1
0.26,A,25000,MORTGAGE,,0
0.42,C,38400,RENT,11.54,1
0.4,A,25000,MORTGAGE,8.0,0
0.41,E,39000,RENT,19.91,1
0.36,B,45000,RENT,10.59,1
0.35,B,25000,OWN,9.33,0
0.41,C,39000,RENT,13.06,1
0.2,A,25040,MORTGAGE,5.79,0
0.16,D,25062,OWN,16.49,0
0.43,D,25100,OWN,14.59,0
0.22,D,25104,OWN,16.49,0
0.41,B,39000,RENT,11.36,1
0.41,D,39000,RENT,14.11,1
0.28,A,25200,MORTGAGE,6.03,0
0.33,B,48000,RENT,10.0,1
0.38,D,42000,RENT,16.0,1
0.32,D,50000,RENT,17.58,1
0.13,C,25200,OWN,15.23,0
0.05,A,25200,MORTGAGE,7.49,0
0.32,C,50000,RENT,13.99,1
0.05,D,25200,OWN,15.99,0
0.32,B,50000,RENT,10.62,1
0.36,E,44000,RENT,16.35,1
0.31,C,51000,RENT,13.85,1
0.36,E,45000,RENT,16.45,1
0.31,D,52000,RENT,15.7,1
0.3,A,53000,RENT,7.9,0
0.3,A,54000,RENT,,0
0.16,C,25200,MORTGAGE,12.73,1
0.33,C,49000,RENT,,1
0.29,C,55000,RENT,,0
0.29,A,55000,RENT,8.94,0
0.26,C,25200,MORTGAGE,14.26,1
0.28,C,25200,MORTGAGE,13.92,0
0.28,A,58000,RENT,,0
0.31,C,52000,RENT,13.98,1
0.04,B,25200,OWN,11.48,0
0.04,B,25200,MORTGAGE,11.48,1
0.3,B,52500,RENT,12.69,1
0.27,A,60000,RENT,7.49,0
0.3,D,54000,RENT,15.65,1
0.3,D,54000,RENT,14.83,1
0.16,D,25344,MORTGAGE,16.49,1
0.26,C,61000,RENT,,0
0.26,A,62000,RENT,7.49,0
0.2,B,25480,MORTGAGE,9.99,0
0.31,C,25500,MORTGAGE,13.49,0
0.27,A,25500,MORTGAGE,6.99,0
0.28,F,57175,RENT,17.15,1
0.22,C,25500,MORTGAGE,11.91,0
0.28,D,57336,RENT,17.27,1
0.47,C,25568,MORTGAGE,13.47,1
0.25,B,64000,RENT,10.74,0
0.27,F,58575,RENT,19.47,1
0.25,B,64800,RENT,10.37,0
0.25,B,65000,RENT,9.91,0
0.06,B,25632,MORTGAGE,9.91,0
0.25,A,65000,RENT,8.49,0
0.14,B,25788,OWN,12.18,0
0.25,A,65000,RENT,7.88,0
0.27,E,59000,RENT,16.45,1
0.25,D,65000,RENT,14.59,0
0.44,B,25920,MORTGAGE,10.65,0
0.25,C,65000,RENT,13.47,0
0.27,E,59000,RENT,16.32,1
0.24,B,66000,RENT,10.0,0
0.12,B,25992,OTHER,9.45,0
0.26,E,60996,RENT,16.0,1
0.26,D,62500,RENT,14.54,1
0.25,D,63000,RENT,14.42,1
0.15,B,26000,MORTGAGE,11.71,0
0.25,D,64000,RENT,15.31,1
0.22,C,72000,RENT,13.06,0
0.22,D,74000,RENT,14.84,0
0.22,B,74337,RENT,11.86,0
0.21,D,74999,RENT,17.27,0
0.27,B,26000,MORTGAGE,10.99,0
0.46,B,26000,MORTGAGE,,0
0.21,B,75000,RENT,,0
0.3,B,26000,MORTGAGE,10.59,0
0.21,C,75000,RENT,13.35,0
0.19,A,26000,MORTGAGE,7.91,0
0.23,B,69000,RENT,11.89,1
0.05,C,20000,RENT,14.26,0
0.38,A,26000,OWN,5.79,0
0.08,B,26000,OWN,10.36,0
0.15,B,26000,MORTGAGE,9.25,0
0.23,A,26000,OWN,5.79,0
0.04,B,23712,RENT,11.49,0
0.04,E,24000,RENT,17.99,1
0.38,E,26000,MORTGAGE,,1
0.04,B,24000,RENT,10.99,1
0.04,C,24000,RENT,12.84,0
0.04,C,24960,RENT,13.98,0
0.04,C,25000,RENT,14.65,0
0.04,D,25000,RENT,15.95,1
0.33,E,26000,OWN,16.45,1
0.56,D,26000,MORTGAGE,14.61,1
0.27,A,26000,MORTGAGE,7.74,0
0.04,D,28000,RENT,16.29,1
0.04,A,28000,RENT,7.51,0
0.08,A,26000,MORTGAGE,7.4,0
0.04,B,28000,RENT,10.25,1
0.04,B,28000,RENT,12.53,0
0.03,A,28600,RENT,7.9,0
0.03,A,29000,RENT,7.29,0
0.65,C,26000,MORTGAGE,12.84,1
0.03,A,29000,RENT,7.74,0
0.03,A,30000,RENT,7.51,0
0.03,B,30000,RENT,10.99,0
0.03,A,30000,RENT,7.49,0
0.27,E,26000,MORTGAGE,14.93,0
0.03,A,30000,RENT,,0
0.02,B,26000,MORTGAGE,10.46,0
0.03,A,30000,RENT,9.63,0
0.38,B,26004,MORTGAGE,9.91,0
0.19,A,26004,MORTGAGE,5.42,0
0.03,C,30035,RENT,12.87,0
0.23,B,26004,MORTGAGE,11.99,0
0.19,A,26004,MORTGAGE,7.49,0
0.03,A,33000,RENT,7.29,0
0.03,B,33388,RENT,10.99,0
0.46,A,26004,MORTGAGE,7.88,1
0.29,A,26004,OWN,,0
0.38,B,26004,MORTGAGE,11.14,0
0.03,B,33600,RENT,10.36,0
0.03,B,33600,RENT,11.86,0
0.03,A,34000,RENT,7.37,0
0.03,B,34800,RENT,11.99,0
0.03,C,34800,RENT,13.98,0
0.03,C,35000,RENT,,0
0.03,B,35000,RENT,11.99,0
0.03,C,29000,RENT,11.28,1
0.03,C,35100,RENT,13.49,0
0.03,C,35100,RENT,13.98,0
0.23,A,26400,MORTGAGE,8.9,0
0.03,B,36000,RENT,10.99,0
0.03,B,36000,RENT,9.88,0
0.03,A,36000,RENT,8.59,0
0.28,A,26400,MORTGAGE,8.9,0
0.03,A,36000,RENT,7.68,0
0.03,D,31000,RENT,14.96,1
0.03,E,32000,RENT,19.03,1
0.03,C,38000,RENT,15.27,0
0.03,C,32000,RENT,13.06,1
0.03,B,38400,RENT,,0
0.06,A,26400,MORTGAGE,,1
0.03,C,38400,RENT,14.22,0
0.03,D,33600,RENT,15.57,1
0.03,A,39996,RENT,7.49,0
0.03,A,40000,RENT,7.9,0
0.03,A,40000,RENT,6.03,0
0.03,B,40000,RENT,10.99,0
0.04,B,26400,MORTGAGE,,1
0.23,C,26400,MORTGAGE,12.99,0
0.03,B,40000,RENT,10.62,0
0.03,A,40000,RENT,6.76,0
0.03,E,34500,RENT,16.45,1
0.02,A,40800,RENT,6.91,0
0.02,B,42000,RENT,9.62,0
0.02,C,42000,RENT,13.16,0
0.02,A,43000,RENT,7.51,0
0.15,B,26400,MORTGAGE,10.74,0
0.02,A,45000,RENT,7.49,0
0.02,A,45000,RENT,7.4,0
0.02,C,45000,RENT,14.26,0
0.02,D,40800,RENT,15.57,1
0.02,A,48000,RENT,7.29,0
0.02,D,42000,RENT,15.58,1
0.02,A,49000,RENT,7.66,0
0.02,C,50000,RENT,13.49,0
0.32,C,26400,MORTGAGE,13.23,0
0.17,B,26400,MORTGAGE,11.49,0
0.02,A,50400,RENT,5.42,0
0.02,A,51000,RENT,7.14,0
0.02,B,54000,RENT,11.71,0
0.02,B,56000,RENT,11.49,0
0.02,B,58000,RENT,11.26,0
0.02,B,64000,RENT,10.75,0
0.15,A,26400,OWN,7.51,0
0.01,A,69000,RENT,7.29,0
0.01,A,70399,RENT,8.59,0
0.01,A,72000,RENT,7.88,0
0.27,B,26453,MORTGAGE,11.71,1
0.01,C,75000,RENT,13.23,0
0.01,C,87000,RENT,13.99,0
0.23,D,26500,MORTGAGE,14.46,1
0.01,B,96000,RENT,10.36,0
