loan_percent_income,loan_grade,person_income,person_home_ownership,loan_int_rate,loan_status
0.07,0,22000,1,7.49,1
0.21,1,94500,0,11.077177051964604,0
0.24,2,83000,0,11.077177051964604,1
0.21,1,95000,0,10.99,0
0.21,3,95000,0,11.077177051964604,0
0.33,0,22000,2,7.66,0
0.21,2,96000,0,13.04,0
0.33,0,22000,1,7.14,0
0.23,3,85200,0,15.65,1
0.2,1,98000,0,11.83,0
0.14,3,22000,2,16.0,0
0.2,3,99000,0,15.28,0
0.18,3,22000,2,15.05,0
0.39,3,22000,2,15.05,0
0.2,2,99996,0,14.22,0
0.23,4,87996,0,16.35,1
0.34,1,22000,2,10.96,0
0.2,2,100000,0,13.06,0
0.34,4,22000,2,11.077177051964604,0
0.3,0,22080,1,11.077177051964604,0
0.23,3,74800,0,14.96,1
0.23,4,74800,0,17.04,1
0.2,1,100000,0,12.21,0
0.29,0,22260,1,7.88,0
0.24,0,22296,2,5.42,0
0.19,1,104000,0,10.74,0
0.22,2,93000,0,13.22,1
0.21,3,95000,0,14.59,1
0.19,2,108000,0,11.077177051964604,0
0.21,2,96901,0,11.077177051964604,1
0.18,1,110000,0,12.42,0
0.18,2,110000,0,14.17,0
0.18,2,110000,0,13.72,0
0.18,1,110000,0,10.38,0
0.18,1,110000,0,11.077177051964604,0
0.09,0,22800,1,7.51,0
0.31,1,22800,1,11.71,1
0.13,0,22800,1,8.9,1
0.2,4,85000,0,17.39,1
0.21,0,22800,1,5.79,0
0.36,2,22800,1,12.61,1
0.17,1,120000,0,10.37,0
0.21,1,22800,2,11.36,0
0.17,0,121000,0,8.9,0
0.16,1,125000,0,11.11,0
0.13,0,22800,1,8.94,0
0.15,2,130000,0,15.27,0
0.15,2,130000,0,13.11,0
0.26,4,22884,1,16.0,0
0.15,3,133000,0,12.36,0
0.46,0,23000,1,7.51,0
0.3,0,23000,1,8.9,0
0.14,0,140000,0,6.54,0
0.14,3,138000,0,15.99,1
0.16,3,23000,1,17.27,1
0.14,4,148000,0,17.99,1
0.13,0,160000,0,7.49,0
0.21,1,23000,1,10.0,0
0.13,1,160000,0,9.99,0
0.12,1,168000,0,11.36,0
0.12,1,172500,0,11.83,0
0.13,2,23000,1,13.35,0
0.11,2,175000,0,14.72,0
0.19,0,23000,1,6.76,0
0.34,1,58000,0,11.83,1
0.17,1,116000,0,11.48,0
0.03,2,19500,0,11.41,0
0.43,2,23000,1,11.077177051964604,1
0.04,2,19000,0,12.29,0
0.3,3,23000,1,14.96,0
0.1,1,10000,0,10.37,1
0.1,3,10000,0,14.74,1
0.1,2,10140,0,13.43,1
0.1,0,23000,1,9.63,0
0.1,1,23000,3,12.21,0
0.1,1,10500,0,10.25,1
0.09,2,11220,0,12.99,0
0.09,2,11760,0,13.98,0
0.08,2,11820,0,14.65,0
0.08,1,12000,0,10.65,0
0.08,2,12000,0,13.98,0
0.08,2,12000,0,13.57,1
0.08,3,12240,0,14.96,1
0.07,1,13728,0,10.0,1
0.07,3,14400,0,16.29,1
0.09,1,23040,2,11.11,0
0.22,3,23040,2,11.077177051964604,0
0.07,4,14400,0,16.69,1
0.65,0,23040,2,8.94,0
0.07,3,15000,0,14.3,1
0.06,3,16000,0,15.65,1
0.06,1,16800,0,11.49,0
0.06,2,16800,0,13.48,0
0.05,1,19200,0,12.53,0
0.48,1,39600,0,10.62,1
0.48,1,39900,0,12.18,1
0.4,1,47000,0,11.99,1
0.38,1,50000,0,10.99,1
0.37,1,52000,0,11.077177051964604,1
0.3,1,23500,1,10.38,0
0.4,4,47500,0,16.7,1
0.35,2,54000,0,11.077177051964604,1
0.35,0,54000,0,11.077177051964604,1
0.35,1,54586,0,11.14,1
0.31,0,62004,0,7.49,1
0.27,1,70000,0,8.88,0
0.26,1,72000,0,10.99,0
0.26,1,73000,0,10.62,0
0.24,0,78000,0,8.9,0
0.25,3,23920,1,14.59,1
0.1,1,23964,2,9.91,0
0.2,2,96000,0,13.22,0
0.18,2,105000,0,12.29,0
0.11,1,175000,0,11.48,0
0.38,1,50000,0,11.077177051964604,1
0.34,0,55000,0,6.99,1
0.27,1,70000,0,10.38,0
0.51,0,36500,0,6.54,1
0.43,1,43000,0,11.83,1
0.3,1,24000,2,12.42,0
0.54,1,34300,0,10.71,1
0.51,2,36000,0,10.91,1
0.49,0,38000,0,7.66,1
0.33,2,55784,0,13.61,1
0.25,1,74196,0,11.26,0
0.25,0,75000,0,7.49,0
0.25,0,73000,0,7.9,1
0.33,1,24000,2,9.91,0
0.13,0,24000,1,7.9,0
0.24,5,78000,0,15.33,1
0.13,2,145000,0,12.87,0
0.21,0,24000,1,7.9,0
0.38,2,48888,0,13.16,1
0.37,1,50000,0,9.99,1
0.15,0,120000,0,8.9,0
0.21,2,24000,1,14.65,1
0.25,2,24000,1,13.49,0
0.54,1,34000,0,10.25,1
0.52,1,35004,0,11.49,1
0.53,4,34500,0,17.04,1
0.43,1,42504,0,10.25,1
0.05,0,24000,1,5.42,0
0.49,3,36996,0,14.61,1
0.4,2,45600,0,13.35,1
0.24,0,24000,1,5.99,0
0.4,1,46000,0,10.75,1
0.4,2,46000,0,14.26,1
0.33,4,55044,0,17.56,1
0.37,3,49200,0,14.83,1
0.36,4,50000,0,16.7,1
0.36,1,50000,0,10.74,1
0.41,3,44000,0,14.91,1
0.51,1,36000,0,8.88,1
0.5,1,36400,0,9.91,1
0.51,1,36000,0,11.71,1
0.33,1,55000,0,10.99,1
0.67,2,27000,0,11.54,1
0.33,3,24000,2,15.62,0
0.55,1,33000,0,9.91,1
0.5,1,36000,0,9.88,1
0.59,2,30720,0,13.48,1
0.45,1,39996,0,9.25,1
0.45,2,40000,0,13.11,1
0.21,1,24000,1,10.99,0
0.43,0,42000,0,6.17,1
0.33,0,24000,1,5.99,0
0.1,0,24000,2,7.49,0
0.42,2,42765,0,11.03,1
0.42,0,43000,0,7.9,1
0.41,2,44000,0,13.57,1
0.41,1,44000,0,12.18,1
0.46,4,39000,0,17.19,1
0.38,2,46800,0,15.23,1
0.38,1,48000,0,11.077177051964604,1
0.43,3,42000,0,14.46,1
0.17,0,24000,2,6.99,0
0.41,4,43400,0,16.63,1
0.36,1,50000,0,12.42,1
0.36,0,50000,0,7.9,1
0.21,3,24000,1,15.99,1
0.17,1,24000,2,10.99,0
0.36,2,50000,0,13.11,1
0.36,2,50000,0,13.79,1
0.1,1,24000,2,10.59,0
0.35,2,52000,0,11.077177051964604,1
0.25,2,24000,2,12.68,0
0.35,2,52000,0,12.98,1
0.35,2,52000,0,13.85,1
0.34,1,52526,0,12.21,1
0.39,1,46610,0,10.71,1
0.38,0,48000,0,6.54,1
0.33,0,24000,2,5.79,0
0.33,2,55000,0,12.84,1
0.33,1,55344,0,10.99,1
0.06,1,24000,1,11.11,1
0.32,2,56000,0,13.48,1
0.36,3,50000,0,14.74,1
0.31,2,58000,0,11.077177051964604,1
0.34,4,52240,0,19.69,1
0.34,4,53000,0,17.19,1
0.3,3,60000,0,16.32,0
0.3,1,60000,0,9.33,0
0.29,2,61500,0,13.23,0
0.21,0,24000,1,7.66,1
0.29,2,62000,0,13.85,0
0.23,1,24000,1,9.63,0
0.42,0,24000,2,6.92,0
0.29,1,63000,0,9.63,0
0.29,1,63000,0,10.99,0
0.29,2,63000,0,13.57,0
0.28,0,65000,0,11.077177051964604,0
0.28,2,65000,0,13.99,0
0.31,3,59000,0,14.96,1
0.28,2,65000,0,11.077177051964604,0
0.31,4,59000,0,16.0,1
0.3,3,60000,0,16.29,1
0.27,1,66000,0,10.25,0
0.26,1,68000,0,10.65,0
0.26,1,70000,0,9.88,0
0.28,4,54400,0,16.0,1
0.26,4,70200,0,16.45,0
0.28,3,65000,0,15.33,1
0.25,1,71820,0,11.83,0
0.27,3,66000,0,14.54,1
0.25,0,72000,0,7.88,0
0.13,2,24000,2,13.98,0
0.24,0,73500,0,11.077177051964604,0
0.05,3,24000,1,15.21,0
0.24,2,75000,0,12.73,0
0.15,3,24000,1,15.58,1
0.24,1,75576,0,9.88,0
0.29,1,24000,2,11.86,0
0.23,2,78000,0,13.49,0
0.23,0,80000,0,7.9,0
0.23,0,80000,0,8.49,0
0.23,1,80000,0,10.99,0
0.22,2,80171,0,13.85,0
0.22,2,81000,0,13.98,0
0.12,3,24000,1,16.07,1
0.22,0,82000,0,11.077177051964604,0
0.24,1,76500,0,10.65,1
0.35,3,24000,1,15.7,0
0.09,2,24000,1,13.11,0
0.22,2,82570,0,15.27,0
0.25,1,24000,1,10.99,0
0.21,1,84000,0,9.88,0
0.1,0,24000,1,7.14,0
0.21,1,85000,0,11.71,0
0.21,0,86000,0,8.49,0
0.21,1,87000,0,11.89,0
0.2,2,88000,0,13.16,0
0.2,1,90000,0,8.88,0
0.19,0,95000,0,8.49,0
0.19,3,95000,0,15.31,0
0.18,2,102000,0,12.53,0
0.16,1,110000,0,12.18,0
0.17,0,87550,0,7.51,1
0.16,1,116004,0,11.83,0
0.15,5,121000,0,18.3,0
0.14,2,125000,0,14.79,0
0.21,1,24000,2,10.95,0
0.12,2,144500,0,13.72,0
0.12,1,155000,0,10.62,0
0.21,1,24000,2,12.21,0
0.24,2,75000,0,10.91,0
0.14,0,130000,0,11.077177051964604,0
0.29,0,24000,2,9.63,0
0.24,4,62050,0,16.35,1
0.06,1,24000,2,12.21,0
0.37,2,48000,0,13.49,1
0.27,1,65000,0,11.49,0
0.33,1,24000,1,9.76,0
0.33,2,24000,1,11.34,0
0.17,3,24000,1,13.87,0
0.39,0,45000,0,8.9,1
0.3,2,59256,0,12.99,0
0.27,1,65500,0,10.74,0
0.25,1,70000,0,10.62,0
0.25,5,71480,0,11.077177051964604,0
0.21,1,24000,1,8.7,0
0.15,2,24091,1,12.99,0
0.21,4,72250,0,17.19,1
0.54,3,32400,0,15.95,1
0.49,2,36000,0,14.22,1
0.47,1,37232,0,12.53,1
0.19,1,24300,2,11.83,0
0.16,3,24396,1,15.05,0
0.43,1,40800,0,10.62,1
0.07,1,24449,2,11.89,0
0.2,1,24468,2,10.75,0
0.4,1,44000,0,12.53,1
0.37,2,47500,0,13.61,1
0.36,2,49176,0,13.85,1
0.36,2,49270,0,13.85,1
0.33,0,53352,0,6.54,1
0.32,4,54996,0,17.19,1
0.3,2,58000,0,13.49,0
0.3,1,59000,0,9.25,0
0.29,0,60000,0,6.54,0
0.23,0,75000,0,7.9,0
0.22,2,24900,1,13.16,1
0.18,1,95950,0,11.71,0
0.08,2,24960,1,13.99,0
0.44,1,40000,0,9.91,1
0.38,1,45408,0,9.91,1
0.2,1,24996,1,12.69,0
0.3,0,58000,0,7.51,0
0.21,1,82000,0,11.99,0
0.18,1,96000,0,10.37,0
0.13,1,133000,0,11.71,0
0.18,3,95000,0,17.58,0
0.49,1,35000,0,10.37,1
0.58,2,29400,0,12.99,1
0.28,3,24996,2,15.58,0
0.42,1,40000,0,10.65,1
0.41,2,41400,0,12.87,1
0.4,0,42000,0,7.66,1
0.39,2,43275,0,13.47,1
0.37,1,45792,0,10.38,1
0.36,1,47000,0,9.99,1
0.34,4,49896,0,16.82,1
0.34,2,50000,0,13.79,1
0.18,3,24996,2,11.077177051964604,0
0.32,1,24996,2,11.26,0
0.33,0,51000,0,8.49,1
0.38,3,45000,0,14.96,1
0.33,2,52000,0,12.98,1
0.26,2,24996,2,11.34,0
0.33,1,52000,0,11.58,1
0.32,1,52500,0,11.077177051964604,1
0.31,1,54660,0,9.88,1
0.3,2,25000,2,11.077177051964604,0
0.3,0,55782,0,7.51,0
0.32,1,53000,0,10.25,1
0.1,2,25000,2,14.27,0
0.28,1,60000,0,11.11,0
0.28,0,60000,0,6.91,0
0.16,2,25000,2,15.27,0
0.27,0,62000,0,5.99,0
0.26,2,65000,0,13.47,0
0.24,1,70000,0,8.88,0
0.24,0,72000,0,7.88,0
0.23,1,75000,0,12.53,0
0.23,1,75000,0,9.33,0
0.22,1,78000,0,10.99,0
0.14,1,25000,1,9.91,0
0.2,2,85500,0,13.11,0
0.19,0,89004,0,9.63,0
0.22,3,66300,0,16.77,1
0.19,1,90000,0,10.59,0
0.18,1,95000,0,11.49,0
0.18,1,96000,0,11.48,0
0.15,1,114000,0,10.37,0
0.1,1,175000,0,9.88,0
0.35,3,49000,0,18.25,1
0.23,0,72000,0,6.54,0
0.28,0,25000,1,6.99,0
0.29,0,25000,2,8.49,0
0.48,1,34819,0,10.99,1
0.34,1,50000,0,12.53,1
0.07,0,25000,1,8.49,0
0.31,1,55000,0,11.077177051964604,1
0.28,2,60000,0,14.65,0
0.28,0,60000,0,6.54,0
0.28,2,60000,0,13.85,0
0.31,3,54000,0,12.67,1
0.12,1,25000,1,9.99,1
0.25,2,66000,0,13.49,0
0.24,3,58650,0,16.77,1
0.23,3,74000,0,15.65,1
0.17,1,97000,0,12.42,0
0.17,0,97000,0,6.17,0
0.16,2,103000,0,13.11,0
0.13,1,125000,0,12.42,0
0.08,2,25000,2,14.17,0
0.47,3,36000,0,15.28,1
0.38,1,44500,0,10.75,1
0.37,2,45000,0,12.41,1
0.36,1,46272,0,11.99,1
0.16,1,25000,1,11.11,0
0.4,3,42000,0,17.58,1
0.33,2,50496,0,13.11,1
0.31,2,54000,0,11.077177051964604,1
0.31,6,54000,0,20.11,1
0.3,1,54996,0,10.37,0
0.28,4,59160,0,14.18,1
0.24,2,70000,0,13.92,0
0.17,3,98400,0,15.28,0
0.41,1,40428,0,10.75,1
0.35,0,47000,0,11.077177051964604,1
0.35,1,47000,0,10.62,1
0.34,0,48000,0,8.9,1
0.06,0,25000,2,6.76,0
0.29,3,56000,0,12.8,1
0.29,0,57504,0,9.32,1
0.36,0,25000,1,7.14,0
0.46,0,25000,2,7.88,0
0.12,0,25000,2,6.76,0
0.17,3,83300,0,16.77,1
0.36,2,45000,0,13.49,1
0.27,1,61000,0,10.99,0
0.59,1,27600,0,11.077177051964604,1
0.35,1,47000,0,12.42,1
0.04,0,25000,1,7.51,0
0.3,1,54000,0,10.37,0
0.41,4,39000,0,17.14,1
0.53,2,30000,0,13.23,1
0.48,1,33000,0,10.99,1
0.46,0,35000,0,6.03,1
0.25,3,25000,1,15.31,1
0.46,1,35000,0,11.71,1
0.45,0,35500,0,11.077177051964604,1
0.19,2,25000,1,13.57,0
0.11,2,25000,1,11.077177051964604,0
0.43,0,36900,0,7.9,1
0.42,2,38000,0,12.87,1
0.41,3,39000,0,15.65,1
0.4,1,39996,0,10.71,1
0.24,1,25000,2,11.89,0
0.19,2,25000,2,12.53,0
0.4,1,40000,0,11.71,1
0.4,2,40000,0,12.99,1
0.4,1,40000,0,8.88,1
0.4,1,40000,0,11.83,1
0.47,3,34000,0,13.24,1
0.38,2,41900,0,12.84,1
0.38,1,42494,0,11.71,1
0.2,0,25000,1,9.32,0
0.44,0,25000,2,9.63,0
0.37,0,42856,0,8.9,1
0.37,1,43000,0,11.49,1
0.06,1,25000,2,10.95,0
0.28,0,25000,1,9.32,0
0.36,0,44000,0,8.49,1
0.36,0,44000,0,7.49,1
0.48,2,25000,1,12.09,1
0.26,0,25000,1,11.077177051964604,0
0.42,2,38400,0,11.54,1
0.4,0,25000,1,8.0,0
0.41,4,39000,0,19.91,1
0.36,1,45000,0,10.59,1
0.35,1,25000,2,9.33,0
0.41,2,39000,0,13.06,1
0.2,0,25040,1,5.79,0
0.16,3,25062,2,16.49,0
0.43,3,25100,2,14.59,0
0.22,3,25104,2,16.49,0
0.41,1,39000,0,11.36,1
0.41,3,39000,0,14.11,1
0.28,0,25200,1,6.03,0
0.33,1,48000,0,10.0,1
0.38,3,42000,0,16.0,1
0.32,3,50000,0,17.58,1
0.13,2,25200,2,15.23,0
0.05,0,25200,1,7.49,0
0.32,2,50000,0,13.99,1
0.05,3,25200,2,15.99,0
0.32,1,50000,0,10.62,1
0.36,4,44000,0,16.35,1
0.31,2,51000,0,13.85,1
0.36,4,45000,0,16.45,1
0.31,3,52000,0,15.7,1
0.3,0,53000,0,7.9,0
0.3,0,54000,0,11.077177051964604,0
0.16,2,25200,1,12.73,1
0.33,2,49000,0,11.077177051964604,1
0.29,2,55000,0,11.077177051964604,0
0.29,0,55000,0,8.94,0
0.26,2,25200,1,14.26,1
0.28,2,25200,1,13.92,0
0.28,0,58000,0,11.077177051964604,0
0.31,2,52000,0,13.98,1
0.04,1,25200,2,11.48,0
0.04,1,25200,1,11.48,1
0.3,1,52500,0,12.69,1
0.27,0,60000,0,7.49,0
0.3,3,54000,0,15.65,1
0.3,3,54000,0,14.83,1
0.16,3,25344,1,16.49,1
0.26,2,61000,0,11.077177051964604,0
0.26,0,62000,0,7.49,0
0.2,1,25480,1,9.99,0
0.31,2,25500,1,13.49,0
0.27,0,25500,1,6.99,0
0.28,5,57175,0,17.15,1
0.22,2,25500,1,11.91,0
0.28,3,57336,0,17.27,1
0.47,2,25568,1,13.47,1
0.25,1,64000,0,10.74,0
0.27,5,58575,0,19.47,1
0.25,1,64800,0,10.37,0
0.25,1,65000,0,9.91,0
0.06,1,25632,1,9.91,0
0.25,0,65000,0,8.49,0
0.14,1,25788,2,12.18,0
0.25,0,65000,0,7.88,0
0.27,4,59000,0,16.45,1
0.25,3,65000,0,14.59,0
0.44,1,25920,1,10.65,0
0.25,2,65000,0,13.47,0
0.27,4,59000,0,16.32,1
0.24,1,66000,0,10.0,0
0.12,1,25992,3,9.45,0
0.26,4,60996,0,16.0,1
0.26,3,62500,0,14.54,1
0.25,3,63000,0,14.42,1
0.15,1,26000,1,11.71,0
0.25,3,64000,0,15.31,1
0.22,2,72000,0,13.06,0
0.22,3,74000,0,14.84,0
0.22,1,74337,0,11.86,0
0.21,3,74999,0,17.27,0
0.27,1,26000,1,10.99,0
0.46,1,26000,1,11.077177051964604,0
0.21,1,75000,0,11.077177051964604,0
0.3,1,26000,1,10.59,0
0.21,2,75000,0,13.35,0
0.19,0,26000,1,7.91,0
0.23,1,69000,0,11.89,1
0.05,2,20000,0,14.26,0
0.38,0,26000,2,5.79,0
0.08,1,26000,2,10.36,0
0.15,1,26000,1,9.25,0
0.23,0,26000,2,5.79,0
0.04,1,23712,0,11.49,0
0.04,4,24000,0,17.99,1
0.38,4,26000,1,11.077177051964604,1
0.04,1,24000,0,10.99,1
0.04,2,24000,0,12.84,0
0.04,2,24960,0,13.98,0
0.04,2,25000,0,14.65,0
0.04,3,25000,0,15.95,1
0.33,4,26000,2,16.45,1
0.56,3,26000,1,14.61,1
0.27,0,26000,1,7.74,0
0.04,3,28000,0,16.29,1
0.04,0,28000,0,7.51,0
0.08,0,26000,1,7.4,0
0.04,1,28000,0,10.25,1
0.04,1,28000,0,12.53,0
0.03,0,28600,0,7.9,0
0.03,0,29000,0,7.29,0
0.65,2,26000,1,12.84,1
0.03,0,29000,0,7.74,0
0.03,0,30000,0,7.51,0
0.03,1,30000,0,10.99,0
0.03,0,30000,0,7.49,0
0.27,4,26000,1,14.93,0
0.03,0,30000,0,11.077177051964604,0
0.02,1,26000,1,10.46,0
0.03,0,30000,0,9.63,0
0.38,1,26004,1,9.91,0
0.19,0,26004,1,5.42,0
0.03,2,30035,0,12.87,0
0.23,1,26004,1,11.99,0
0.19,0,26004,1,7.49,0
0.03,0,33000,0,7.29,0
0.03,1,33388,0,10.99,0
0.46,0,26004,1,7.88,1
0.29,0,26004,2,11.077177051964604,0
0.38,1,26004,1,11.14,0
0.03,1,33600,0,10.36,0
0.03,1,33600,0,11.86,0
0.03,0,34000,0,7.37,0
0.03,1,34800,0,11.99,0
0.03,2,34800,0,13.98,0
0.03,2,35000,0,11.077177051964604,0
0.03,1,35000,0,11.99,0
0.03,2,29000,0,11.28,1
0.03,2,35100,0,13.49,0
0.03,2,35100,0,13.98,0
0.23,0,26400,1,8.9,0
0.03,1,36000,0,10.99,0
0.03,1,36000,0,9.88,0
0.03,0,36000,0,8.59,0
0.28,0,26400,1,8.9,0
0.03,0,36000,0,7.68,0
0.03,3,31000,0,14.96,1
0.03,4,32000,0,19.03,1
0.03,2,38000,0,15.27,0
0.03,2,32000,0,13.06,1
0.03,1,38400,0,11.077177051964604,0
0.06,0,26400,1,11.077177051964604,1
0.03,2,38400,0,14.22,0
0.03,3,33600,0,15.57,1
0.03,0,39996,0,7.49,0
0.03,0,40000,0,7.9,0
0.03,0,40000,0,6.03,0
0.03,1,40000,0,10.99,0
0.04,1,26400,1,11.077177051964604,1
0.23,2,26400,1,12.99,0
0.03,1,40000,0,10.62,0
0.03,0,40000,0,6.76,0
0.03,4,34500,0,16.45,1
0.02,0,40800,0,6.91,0
0.02,1,42000,0,9.62,0
0.02,2,42000,0,13.16,0
0.02,0,43000,0,7.51,0
0.15,1,26400,1,10.74,0
0.02,0,45000,0,7.49,0
0.02,0,45000,0,7.4,0
0.02,2,45000,0,14.26,0
0.02,3,40800,0,15.57,1
0.02,0,48000,0,7.29,0
0.02,3,42000,0,15.58,1
0.02,0,49000,0,7.66,0
0.02,2,50000,0,13.49,0
0.32,2,26400,1,13.23,0
0.17,1,26400,1,11.49,0
0.02,0,50400,0,5.42,0
0.02,0,51000,0,7.14,0
0.02,1,54000,0,11.71,0
0.02,1,56000,0,11.49,0
0.02,1,58000,0,11.26,0
0.02,1,64000,0,10.75,0
0.15,0,26400,2,7.51,0
0.01,0,69000,0,7.29,0
0.01,0,70399,0,8.59,0
0.01,0,72000,0,7.88,0
0.27,1,26453,1,11.71,1
0.01,2,75000,0,13.23,0
0.01,2,87000,0,13.99,0
0.23,3,26500,1,14.46,1
0.01,1,96000,0,10.36,0
0.03,0,38000,0,11.077177051964604,0
0.23,0,26500,2,8.0,0
0.08,1,14400,0,11.99,0
0.03,0,35000,0,6.76,0
0.01,1,77000,0,10.95,0
0.12,0,9960,0,7.29,0
0.04,1,26650,1,12.53,0
0.11,0,11000,0,6.91,0
0.07,0,26784,1,6.99,1
0.09,1,13000,0,11.89,0
0.08,1,14400,0,10.37,0
0.11,0,26796,1,8.32,0
0.08,0,14400,0,7.29,0
0.08,0,14400,0,7.14,0
0.08,3,15600,0,14.91,1
0.28,2,26886,2,11.077177051964604,0
0.07,0,16200,0,7.49,0
0.07,1,16800,0,10.38,0
0.07,1,18000,0,11.89,0
0.36,2,27000,1,13.49,0
0.06,3,20400,0,18.25,1
0.19,1,27000,2,10.65,0
0.24,0,27000,2,7.9,0
0.06,0,20400,0,7.9,0
0.06,0,21600,0,5.99,0
0.18,1,27000,2,11.99,0
0.04,3,27000,1,15.99,1
0.05,2,26400,0,14.35,1
0.04,2,27600,0,13.06,0
0.04,1,28000,0,12.69,0
0.4,1,27000,2,10.74,0
0.04,1,30000,0,9.62,0
0.11,0,27000,1,5.79,0
0.29,1,27000,2,10.37,0
0.04,1,30000,0,10.14,0
0.04,1,31200,0,12.21,0
0.04,1,31500,0,8.88,0
0.04,2,32400,0,13.11,0
0.15,1,27000,1,9.62,0
0.22,0,27000,2,6.54,0
0.04,0,33000,0,8.32,0
0.04,1,34000,0,12.69,1
0.04,1,34000,0,9.91,0
0.03,4,34560,0,19.29,1
0.04,3,29004,0,15.7,1
0.11,3,27000,1,15.95,0
0.03,2,36000,0,13.99,0
0.03,1,36000,0,11.49,0
0.03,1,36000,0,10.37,0
0.03,3,40000,0,15.58,0
0.04,3,34000,0,14.61,1
0.03,0,40000,0,8.0,0
0.03,0,43000,0,8.49,0
0.03,1,43200,0,9.91,0
0.37,1,27000,1,11.077177051964604,0
0.35,0,27000,2,8.94,0
0.03,2,44664,0,12.68,0
0.03,3,39000,0,15.95,1
0.03,2,48000,0,12.68,0
0.44,1,27000,1,11.077177051964604,1
0.19,1,27000,1,12.18,0
0.02,1,55000,0,11.58,0
0.02,2,58000,0,15.23,0
0.02,1,58700,0,11.71,0
0.28,1,27000,1,10.39,0
0.02,0,60000,0,7.66,0
0.02,1,60000,0,11.077177051964604,0
0.01,0,100000,0,8.59,0
0.14,2,9600,0,12.73,1
0.03,0,41000,0,7.9,0
0.03,2,45000,0,13.61,0
0.03,0,50000,0,6.99,0
0.02,2,54000,0,14.27,1
0.3,3,27048,3,15.05,1
0.02,2,64000,0,13.49,1
0.01,1,89000,0,10.59,0
0.06,2,24000,0,13.49,1
0.05,2,26000,0,12.87,1
0.03,1,44400,0,10.0,1
0.1,1,27138,1,9.63,0
0.03,2,51500,0,14.79,0
0.06,1,23004,0,9.99,0
0.03,0,42000,0,5.42,0
0.02,2,69600,0,12.68,0
0.14,1,10000,0,10.83,0
0.14,1,27302,1,12.69,0
0.1,3,14650,0,15.62,1
0.07,1,27350,1,11.077177051964604,0
0.29,0,27360,1,7.29,0
0.19,1,27442,1,10.99,0
0.33,0,27500,1,7.49,0
0.05,3,30000,0,15.62,1
0.05,2,30000,0,13.11,0
0.23,1,27500,1,11.077177051964604,0
0.04,2,33000,0,14.27,0
0.04,0,40000,0,7.74,0
0.03,1,40044,0,11.86,0
0.13,3,27568,3,14.42,1
0.04,1,35652,0,11.49,1
0.03,1,45000,0,10.59,0
0.07,2,27600,1,14.27,0
0.09,1,27600,2,11.71,0
0.25,0,27600,2,7.9,0
0.03,1,42000,0,10.0,1
0.42,0,27600,1,6.03,1
0.3,0,27600,1,7.51,0
0.22,3,27600,1,15.62,1
0.01,2,125000,0,11.077177051964604,0
0.14,0,10000,0,7.51,0
0.07,0,21600,0,11.077177051964604,0
0.05,3,30000,0,15.58,1
0.03,1,47000,0,10.74,0
0.36,0,27600,1,7.29,0
0.03,2,55560,0,14.27,0
0.01,0,101000,0,5.79,0
0.06,3,27000,0,16.29,1
0.06,2,27040,0,12.73,0
0.05,1,27996,0,11.89,0
0.05,2,28000,0,14.17,0
0.36,3,27600,2,11.077177051964604,0
0.05,1,28500,0,11.077177051964604,0
0.35,0,27600,2,8.59,0
0.04,2,27600,1,13.92,0
0.05,1,28596,0,11.46,0
0.05,0,28800,0,7.74,0
0.05,0,30000,0,7.51,0
0.05,0,30000,0,7.29,0
0.51,0,27800,2,6.99,0
0.05,2,30000,0,14.22,0
0.05,4,30000,0,16.82,1
0.05,3,30000,0,14.61,1
0.05,2,30000,0,13.92,0
0.05,0,31000,0,8.94,0
0.21,0,27983,1,7.88,0
0.05,1,31200,0,11.12,0
0.05,1,31500,0,10.99,0
0.05,0,32000,0,7.49,0
0.17,3,27996,2,15.99,0
0.05,0,32000,0,7.29,0
0.05,2,32000,0,13.92,0
0.05,1,32304,0,9.91,1
0.05,1,33000,0,11.48,0
0.18,0,27996,2,5.79,0
0.15,2,27996,2,14.72,0
0.33,1,27996,2,10.75,0
0.12,3,27996,1,15.21,1
0.2,1,27996,1,10.38,0
0.04,5,33600,0,19.41,0
0.04,0,33996,0,6.99,0
0.04,1,34942,0,10.99,0
0.04,0,35000,0,5.79,0
0.04,1,35000,0,10.0,0
0.04,1,35000,0,8.88,0
0.36,0,27996,1,9.63,0
0.04,0,35000,0,11.077177051964604,0
0.05,3,29004,0,14.59,1
0.04,2,36000,0,15.23,0
0.04,1,36000,0,10.0,0
0.44,0,28000,2,6.62,0
0.04,1,36000,0,10.37,0
0.05,3,30996,0,15.99,1
0.04,2,38000,0,13.22,0
0.34,0,28000,1,6.03,0
0.34,3,28000,1,15.62,1
0.09,0,28000,1,5.99,0
0.04,0,38000,0,8.32,0
0.25,1,28000,2,9.99,0
0.04,3,39000,0,15.62,0
0.04,4,33996,0,16.82,1
0.04,2,40000,0,13.99,0
0.04,2,28000,1,12.99,0
0.36,1,28000,1,10.99,0
0.04,0,34000,0,8.94,1
0.04,1,40000,0,12.18,0
0.04,2,40000,0,11.78,0
0.04,2,34980,0,12.23,1
0.16,0,28000,1,11.077177051964604,1
0.3,1,28000,1,10.99,0
0.04,1,41004,0,11.077177051964604,0
0.04,0,42000,0,5.79,0
0.04,2,36000,0,13.16,1
0.04,1,42000,0,10.71,0
